Date,Open,High,Low,Close,Adj Close,Volume
11/29/2016,17.395864,17.905304,17.395864,17.785437,17.619055,18799900
11/30/2016,17.822895,17.901558,17.703026,17.830387,17.663586,19318900
12/1/2016,17.815403,17.905304,17.478273,17.508242,17.344454,16271800
12/2/2016,17.50075,17.905304,17.485765,17.867846,17.700693,9797600
12/5/2016,17.920288,18.145041,17.852861,18.137548,17.967873,13711300
12/6/2016,18.10009,18.115074,17.897812,17.950254,17.782331,13142900
12/7/2016,17.860353,18.572071,17.837879,18.489662,18.316692,21744600
12/8/2016,18.467186,18.572071,18.362301,18.459694,18.287006,9477300
12/9/2016,18.399761,18.557087,18.219957,18.362301,18.190523,17771600
12/12/2016,18.047647,18.145041,17.755468,17.905304,17.784971,16485500
12/13/2016,17.860353,18.145041,17.792929,17.92778,17.807295,14500000
12/14/2016,17.785437,18.264908,17.777945,17.920288,17.799854,13126600
12/15/2016,17.867846,17.88283,17.732994,17.777945,17.658466,21494400
12/16/2016,17.703026,17.819149,17.515732,17.598143,17.479874,27529100
12/19/2016,17.5457,17.905304,17.5457,17.777945,17.658466,9076500
12/20/2016,17.807911,17.965239,17.71801,17.860353,17.740322,12104000
12/21/2016,17.860353,18.010189,17.826641,17.897812,17.777529,7236400
12/22/2016,17.912796,17.972731,17.620617,17.800419,17.68079,8546000
12/23/2016,17.807911,17.860353,17.740486,17.845369,17.725439,7855500
12/27/2016,17.837879,17.905304,17.695536,17.785437,17.665907,5052000
12/28/2016,17.845369,17.845369,17.448307,17.455799,17.338488,8803400
12/29/2016,17.440815,17.583158,17.365898,17.485765,17.368252,6872600
12/30/2016,17.403357,17.568174,17.253521,17.33593,17.219421,8426900
1/3/2017,17.37339,17.583158,17.216063,17.38088,17.264072,10753900
1/4/2017,17.455799,17.76296,17.410849,17.568174,17.450106,9285500
1/5/2017,17.568174,17.665567,17.478273,17.650585,17.531963,15425200
1/6/2017,17.658075,17.658075,16.789032,17.305964,17.189657,19410100
1/9/2017,17.33593,17.368145,16.863949,16.901409,16.787821,19077800
1/10/2017,16.998802,17.238537,16.863949,17.193586,17.078035,18008400
1/11/2017,17.171112,17.216063,16.938868,17.051243,16.936649,12382900
1/12/2017,17.028769,17.111177,16.80027,17.043753,16.929209,11043000
1/13/2017,17.043753,17.268505,17.036261,17.186096,17.070595,7684400
1/17/2017,17.103685,17.223555,16.957596,16.998802,16.884562,7878600
1/18/2017,17.058735,17.223555,16.923883,17.126162,17.011065,11277000
1/19/2017,17.073719,17.141144,16.99131,17.058735,16.94409,7739800
1/20/2017,17.073719,17.156128,16.961342,17.141144,17.025946,12086300
1/23/2017,17.096193,17.178604,16.774048,16.908899,16.795261,12113700
1/24/2017,17.013784,17.298471,16.976326,17.148636,17.033388,10973300
1/25/2017,17.246029,17.33593,17.107431,17.216063,17.100361,9738500
1/26/2017,17.201078,17.298471,16.94636,16.94636,16.832472,8188300
1/27/2017,17.028769,17.081211,16.841475,16.893917,16.78038,9089900
1/30/2017,16.848967,16.848967,16.474379,16.594246,16.482723,12473900
1/31/2017,16.586754,16.998802,16.362001,16.99131,16.877119,16665500
2/1/2017,17.028769,17.066227,16.759066,16.923883,16.810146,13000500
2/2/2017,16.676655,17.032515,16.676655,16.998802,16.884562,11074700
2/3/2017,17.043753,17.665567,17.043753,17.605635,17.487314,17930700
2/6/2017,17.493258,17.725502,17.463291,17.635601,17.51708,7332400
2/7/2017,17.635601,17.826641,17.620617,17.747976,17.628698,8683000
2/8/2017,17.695536,17.89032,17.643093,17.703026,17.584051,8121800
2/9/2017,17.703026,18.070124,17.650585,18.040155,17.918915,9356500
2/10/2017,18.040155,18.175007,17.965239,17.972731,17.851944,11093600
2/13/2017,17.995205,18.152533,17.950254,18.070124,17.948683,8633000
2/14/2017,18.040155,18.092598,17.950254,18.085106,17.963564,13022900
2/15/2017,18.145041,18.309858,18.047647,18.264908,18.142157,9125200
2/16/2017,18.257418,18.339827,18.137548,18.227449,18.10495,9141500
2/17/2017,18.167515,18.294876,18.077614,18.279892,18.157042,10122300
2/21/2017,18.279892,18.504644,18.249926,18.474678,18.350517,12634100
2/22/2017,18.384777,18.639496,18.354809,18.564579,18.439814,10192700
2/23/2017,18.602037,18.624514,18.354809,18.474678,18.350517,17760500
2/24/2017,16.575518,17.216063,16.556787,17.201078,17.085478,62577800
2/27/2017,17.051243,17.051243,16.684147,16.714115,16.601788,25377800
2/28/2017,16.534313,17.1374,16.481871,17.096193,16.981297,24507000
3/1/2017,17.238537,17.455799,17.178604,17.365898,17.249189,17715800
3/2/2017,17.320948,17.388372,17.111177,17.193586,17.078035,14386600
3/3/2017,17.16362,17.433323,17.141144,17.268505,17.152451,15440900
3/6/2017,17.11867,17.328438,17.103685,17.283487,17.167332,20770100
3/7/2017,17.20857,17.37339,17.006292,17.096193,16.981297,18550500
3/8/2017,17.081211,17.11867,16.908899,16.94636,16.832472,16957500
3/9/2017,16.878933,16.998802,16.766558,16.833982,16.720848,14722400
3/10/2017,16.878933,16.998802,16.631704,16.759066,16.646435,14887000
3/13/2017,16.624214,16.804016,16.60923,16.721605,16.657633,13465900
3/14/2017,16.661673,16.729097,16.496853,16.654181,16.590466,13465900
3/15/2017,16.654181,17.11867,16.56428,16.998802,16.933769,18705700
3/16/2017,17.006292,17.126162,16.856459,16.961342,16.896452,13745500
3/17/2017,16.968834,17.223555,16.863949,17.11867,17.053177,16514400
3/20/2017,17.058735,17.279743,16.976326,17.193586,17.127808,11443100
3/21/2017,17.193586,17.290979,16.631704,16.669165,16.605392,21620500
3/22/2017,16.646688,16.893917,16.556787,16.856459,16.791969,12136800
3/23/2017,16.818998,17.201078,16.766558,17.081211,17.015862,13030400
3/24/2017,17.126162,17.410849,16.953852,17.058735,16.993471,12245400
3/27/2017,16.893917,17.11867,16.766558,17.021276,16.956158,8928200
3/28/2017,16.998802,17.388372,16.953852,17.238537,17.172586,11246700
3/29/2017,17.231047,17.92778,17.159874,17.732994,17.665152,22997900
3/30/2017,17.680552,17.845369,17.620617,17.695536,17.627836,11943100
3/31/2017,17.553192,17.980223,17.553192,17.755468,17.68754,18988500
4/3/2017,18,18.059999,17.309999,17.57,17.502781,32015600
4/4/2017,17.4,17.91,17.35,17.9,17.831518,19049200
4/5/2017,17.98,18.1,17.780001,17.9,17.831518,19009000
4/6/2017,17.98,18.129999,17.91,18.02,17.951059,12395000
4/7/2017,17.959999,18.450001,17.91,18.280001,18.210066,28146600
4/10/2017,18.34,18.51,18.24,18.299999,18.229988,22041200
4/11/2017,18.26,18.35,18.09,18.18,18.110447,11342900
4/12/2017,18.33,18.34,17.940001,18.049999,17.980944,13723000
4/13/2017,18.01,18.16,17.940001,17.99,17.921173,16281400
4/17/2017,18.02,18.129999,17.98,18.110001,18.040716,7940000
4/18/2017,18.08,18.200001,17.983999,18.129999,18.060638,8009900
4/19/2017,18.15,18.290001,18.09,18.16,18.090523,7303000
4/20/2017,18.23,18.41,18.174999,18.33,18.259872,10243900
4/21/2017,18.299999,18.315001,18.02,18.139999,18.070601,12245200
4/24/2017,18.25,18.540001,18.205,18.440001,18.369453,14046500
4/25/2017,18.49,18.59,18.42,18.52,18.449146,8534800
4/26/2017,18.5,18.780001,18.42,18.610001,18.538803,10930200
4/27/2017,18.6,18.66,18.43,18.629999,18.558725,13814800
4/28/2017,18.620001,18.700001,18.49,18.629999,18.558725,9281900
5/1/2017,18.690001,18.83,18.639999,18.73,18.658342,8204900
5/2/2017,18.719999,18.84,18.66,18.700001,18.628458,7843400
5/3/2017,18.66,18.77,18.57,18.67,18.598572,10992700
5/4/2017,18.75,18.799999,18.610001,18.75,18.678267,6562100
5/5/2017,18.84,18.85,18.67,18.83,18.757961,12736000
5/8/2017,18.84,18.950001,18.76,18.889999,18.81773,9105000
5/9/2017,18.870001,18.969999,18.635,18.780001,18.708153,16309700
5/10/2017,18.790001,19,18.75,19,18.927311,11368400
5/11/2017,18.92,19.055,18.805,18.860001,18.787846,12443400
5/12/2017,18.879999,19.02,18.84,18.879999,18.807768,9614500
5/15/2017,18.9,19.129999,18.870001,18.99,18.917349,10712900
5/16/2017,19,19.16,18.915001,19.110001,19.03689,9511900
5/17/2017,19.110001,19.110001,18.719999,18.799999,18.728075,13040800
5/18/2017,18.65,18.959999,18.52,18.780001,18.708153,12433300
5/19/2017,18.84,19,18.469999,18.530001,18.459108,20162000
5/22/2017,18.52,18.85,18.51,18.790001,18.718115,13527200
5/23/2017,18.870001,18.9,18.75,18.860001,18.787846,13900900
5/24/2017,18.84,18.98,18.780001,18.91,18.837654,11762700
5/25/2017,18.969999,19,18.809999,18.84,18.767921,18113300
5/26/2017,18.85,18.889999,18.74,18.83,18.757961,13431400
5/30/2017,18.780001,18.93,18.690001,18.85,18.777884,17736000
5/31/2017,18.799999,18.875,18.559999,18.809999,18.738037,23884000
6/1/2017,18.35,18.370001,17.469999,17.52,17.452972,38879000
6/2/2017,17.34,17.58,16.950001,17.4,17.333431,29938800
6/5/2017,17.34,17.35,17.129999,17.16,17.094349,15522600
6/6/2017,17.139999,17.190001,17.030001,17.030001,16.964848,13823500
6/7/2017,17.030001,17.24,17.01,17.040001,16.97481,14542100
6/8/2017,17.040001,17.120001,16.98,17.049999,16.98477,10702300
6/9/2017,17.040001,17.32,16.805,16.99,16.924999,10521100
6/12/2017,16.889999,16.92,16.559999,16.85,16.85,11555200
6/13/2017,16.82,16.969999,16.799999,16.879999,16.879999,12179700
6/14/2017,16.85,16.950001,16.65,16.74,16.74,11392700
6/15/2017,16.700001,16.76,16.469999,16.52,16.52,17885400
6/16/2017,16.58,16.610001,16.440001,16.49,16.49,15010500
6/19/2017,16.51,16.77,16.51,16.719999,16.719999,11151300
6/20/2017,16.690001,16.74,16.48,16.639999,16.639999,13479000
6/21/2017,16.700001,16.790001,16.540001,16.57,16.57,10259900
6/22/2017,16.540001,16.75,16.5,16.68,16.68,9427700
6/23/2017,16.75,17,16.66,16.85,16.85,17393700
6/26/2017,16.870001,16.98,16.790001,16.809999,16.809999,10884900
6/27/2017,16.74,16.790001,16.5,16.5,16.5,9823700
6/28/2017,16.59,16.959999,16.5,16.9,16.9,10117400
6/29/2017,16.75,16.799999,16.370001,16.65,16.65,12706100
6/30/2017,16.73,16.799999,16.58,16.59,16.59,8735500
7/3/2017,16.67,16.889999,16.67,16.67,16.67,4566600
7/5/2017,16.719999,16.99,16.709999,16.940001,16.940001,10803000
7/6/2017,16.85,16.92,16.42,16.48,16.48,14536900
7/7/2017,16.52,16.65,16.4,16.610001,16.610001,13217700
7/10/2017,16.610001,16.834999,16.6,16.74,16.74,10170600
7/11/2017,16.709999,16.85,16.57,16.780001,16.780001,9123700
7/12/2017,16.75,16.85,16.575001,16.790001,16.790001,10437700
7/13/2017,16.790001,17.16,16.76,17.09,17.09,13738500
7/14/2017,17.1,17.23,17.02,17.190001,17.190001,6129600
7/17/2017,17.190001,17.32,17.094999,17.23,17.23,7731100
7/18/2017,17.200001,17.25,17.049999,17.15,17.15,10506400
7/19/2017,17.25,17.709999,17.25,17.67,17.67,13419800
7/20/2017,17.67,17.93,17.65,17.9,17.9,14631200
7/21/2017,17.860001,18.030001,17.77,18.01,18.01,11826000
7/24/2017,17.98,18.1,17.790001,17.84,17.84,10919500
7/25/2017,17.84,18.01,17.74,17.879999,17.879999,7702200
7/26/2017,17.9,17.959999,17.549999,17.610001,17.610001,7976200
7/27/2017,17.700001,17.700001,17.395,17.549999,17.549999,10228400
7/28/2017,17.5,17.549999,17.290001,17.51,17.51,9137000
7/31/2017,17.6,17.745001,17.5,17.51,17.51,8762100
8/1/2017,17.549999,17.6,17.445,17.549999,17.549999,7714000
8/2/2017,17.59,17.639999,17.27,17.35,17.35,7968700
8/3/2017,17.34,17.360001,17.16,17.290001,17.290001,6660100
8/4/2017,17.290001,17.57,17.290001,17.51,17.51,6302500
